39,1,204.06,245.46,108.60000000000002,51.53,1,1,1.0
39,3,11.12,364.34,172.57999999999998,94.17000000000002,1,1,1.0
40,1,204.06,245.46,108.60000000000002,51.53,1,1,1.0
40,3,0.0,365.4,163.1,99.30000000000001,1,1,1.0
41,1,204.06,245.46,108.60000000000002,51.53,1,1,1.0
41,3,0.0,368.5,137.3,102.39999999999998,1,1,1.0
42,1,204.06,245.46,108.60000000000002,51.53,1,1,1.0
42,3,0.0,376.7,109.5,100.40000000000003,1,1,1.0
43,1,204.06,245.46,108.60000000000002,51.53,1,1,1.0
43,3,0.0,383.9,84.8,93.20000000000005,1,1,1.0
44,1,204.06,245.46,108.60000000000002,51.53,1,1,1.0
44,3,0.0,396.3,53.9,80.80000000000001,1,1,1.0
45,1,204.06,245.46,108.60000000000002,51.53,1,1,1.0
45,3,0.0,400.4,30.2,78.80000000000001,1,1,1.0
46,1,204.06,245.46,108.60000000000002,51.53,1,1,1.0
47,1,204.06,245.46,108.60000000000002,51.53,1,1,1.0
48,1,204.06,245.46,108.60000000000002,51.53,1,1,1.0
49,1,204.06,245.46,108.60000000000002,51.53,1,1,1.0
50,1,204.06,245.46,108.60000000000002,51.53,1,1,1.0
51,1,204.06,245.46,108.60000000000002,51.53,1,1,1.0
51,4,944.86,220.72,15.139999999999986,67.01000000000002,1,1,1.0
52,1,204.06,245.46,108.60000000000002,51.53,1,1,1.0
52,4,937.62,218.66,22.379999999999995,67.01000000000002,1,1,1.0
53,1,204.06,245.46,108.60000000000002,51.53,1,1,1.0
53,4,933.5,218.66,26.5,73.23999999999998,1,1,1.0
54,1,204.06,245.46,108.60000000000002,51.53,1,1,1.0
54,4,929.4,218.66,30.600000000000023,73.23999999999998,1,1,1.0
55,1,204.06,245.46,108.60000000000002,51.53,1,1,1.0
55,4,924.2,218.66,35.799999999999955,74.23999999999998,1,1,1.0
56,1,204.06,245.46,108.60000000000002,51.53,1,1,1.0
56,4,921.1,218.66,38.89999999999998,81.44000000000003,1,1,1.0
57,1,204.06,245.46,108.60000000000002,51.53,1,1,1.0
57,4,917.0,218.66,43.0,81.44000000000003,1,1,1.0
58,1,204.06,245.46,108.60000000000002,51.53,1,1,1.0
58,4,910.8,218.66,49.200000000000045,83.53999999999999,1,1,1.0
59,1,204.06,245.46,108.60000000000002,51.53,1,1,1.0
59,4,907.7,218.66,52.299999999999955,83.53999999999999,1,1,1.0
60,1,204.06,245.46,108.60000000000002,51.53,1,1,1.0
60,4,900.5,218.66,59.5,83.53999999999999,1,1,1.0
61,1,204.06,245.46,108.60000000000002,51.53,1,1,1.0
61,4,895.3,218.66,64.70000000000005,83.53999999999999,1,1,1.0
62,1,204.06,245.46,108.60000000000002,51.53,1,1,1.0
62,4,895.3,218.66,64.70000000000005,85.59,1,1,1.0
63,1,204.06,245.46,108.60000000000002,51.53,1,1,1.0
63,4,895.3,218.66,64.70000000000005,87.64000000000001,1,1,1.0
63,5,889.02,239.94,21.57000000000005,35.43000000000001,1,1,1.0
64,1,204.06,245.46,108.60000000000002,51.53,1,1,1.0
64,4,878.8,218.66,81.20000000000005,93.84,1,1,1.0
64,5,880.6,239.94,29.99000000000001,35.43000000000001,1,1,1.0
65,1,204.06,245.46,108.60000000000002,51.53,1,1,1.0
65,4,874.7,218.66,85.29999999999995,92.84,1,1,1.0
65,5,875.21,239.17,43.889999999999986,35.430000000000035,1,1,1.0
66,1,204.06,245.46,108.60000000000002,51.53,1,1,1.0
66,4,865.4,219.7,94.60000000000002,91.80000000000001,1,1,1.0
66,5,868.28,240.71,43.889999999999986,39.28999999999999,1,1,1.0
67,1,204.06,245.46,108.60000000000002,51.53,1,1,1.0
67,4,857.2,220.7,102.79999999999995,90.80000000000001,1,1,1.0
67,5,861.3,240.71,50.870000000000005,39.28999999999999,1,1,1.0
68,1,204.06,245.46,108.60000000000002,51.53,1,1,1.0
68,4,854.1,223.8,105.89999999999998,92.89999999999998,1,1,1.0
68,5,858.2,240.71,44.0,39.28999999999999,1,1,1.0
69,1,204.06,245.46,108.60000000000002,51.53,1,1,1.0
69,4,846.9,223.8,113.10000000000002,91.80000000000001,1,1,1.0
69,5,851.27,243.02,44.0,39.28999999999999,1,1,1.0
70,1,204.06,245.46,108.60000000000002,51.53,1,1,1.0
70,4,840.8,223.8,119.20000000000005,95.89999999999998,1,1,1.0
70,5,842.8,245.33,44.0,39.28999999999999,1,1,1.0
71,1,204.06,245.46,108.60000000000002,51.53,1,1,1.0
71,4,830.5,223.8,129.5,98.0,1,1,1.0
71,5,835.87,246.1,44.0,39.28999999999999,1,1,1.0
72,1,204.06,245.46,108.60000000000002,51.53,1,1,1.0
72,4,822.3,223.8,137.70000000000005,98.0,1,1,1.0
72,5,828.93,246.87,44.0,39.29000000000002,1,1,1.0
73,1,204.06,245.46,108.60000000000002,51.53,1,1,1.0
73,4,817.1,223.8,142.89999999999998,98.0,1,1,1.0
73,5,818.92,249.18,44.0,39.29000000000002,1,1,1.0
74,1,204.06,245.46,108.60000000000002,51.53,1,1,1.0
74,4,810.0,223.8,150.0,102.5,1,1,1.0
74,5,811.99,247.6,46.309999999999945,40.87000000000003,1,1,1.0
75,1,204.06,245.46,108.60000000000002,51.53,1,1,1.0
75,4,803.8,223.8,156.20000000000005,102.5,1,1,1.0
75,5,803.52,249.91,46.31000000000006,40.869999999999976,1,1,1.0
76,1,204.06,245.46,108.60000000000002,51.53,1,1,1.0
76,4,794.9,223.8,165.10000000000002,106.09999999999997,1,1,1.0
76,5,794.27,252.99,46.32000000000005,40.870000000000005,1,1,1.0
77,1,204.06,245.46,108.60000000000002,51.53,1,1,1.0
77,4,787.8,223.8,172.20000000000005,108.80000000000001,1,1,1.0
77,5,786.56,252.22,47.870000000000005,40.869999999999976,1,1,1.0
78,1,204.06,245.46,108.60000000000002,51.53,1,1,1.0
78,4,780.7,223.8,179.29999999999995,108.80000000000001,1,1,1.0
78,5,775.01,253.76,47.860000000000014,40.870000000000005,1,1,1.0
79,1,204.06,245.46,108.60000000000002,51.53,1,1,1.0
79,4,771.8,223.8,188.20000000000005,108.80000000000001,1,1,1.0
79,5,765.76,252.99,47.870000000000005,40.870000000000005,1,1,1.0
79,6,945.3,231.79,14.700000000000045,40.880000000000024,1,1,1.0
80,1,204.06,245.46,108.60000000000002,51.53,1,1,1.0
80,4,764.67,225.58,188.20000000000005,108.79999999999998,1,1,1.0
80,5,755.0,253.76,45.539999999999964,40.870000000000005,1,1,1.0
80,6,941.45,233.33,17.75,40.87999999999997,1,1,1.0
81,1,204.06,245.46,108.60000000000002,51.53,1,1,1.0
81,4,759.32,228.25,188.19999999999993,108.81,1,1,1.0
81,5,748.84,254.53,45.539999999999964,40.869999999999976,1,1,1.0
81,6,937.6,233.33,17.75,40.87999999999997,1,1,1.0
82,1,204.06,245.46,108.60000000000002,51.53,1,1,1.0
82,4,753.09,229.15,188.19999999999993,108.79999999999998,1,1,1.0
82,5,738.06,252.99,45.530000000000086,40.870000000000005,1,1,1.0
82,6,931.44,234.11,17.75,40.870000000000005,1,1,1.0
83,1,204.06,245.46,108.60000000000002,51.53,1,1,1.0
83,4,739.7,230.04,197.13,113.26000000000002,1,1,1.0
83,5,727.27,254.53,45.539999999999964,40.869999999999976,1,1,1.0
83,6,925.28,233.33,17.75,40.87999999999997,1,1,1.0
84,1,204.06,245.46,108.60000000000002,51.53,1,1,1.0
84,4,729.9,231.82,200.69000000000005,113.25999999999999,1,1,1.0
84,5,715.72,254.53,45.539999999999964,40.869999999999976,1,1,1.0
84,6,919.88,233.33,17.75999999999999,40.87999999999997,1,1,1.0
85,1,204.06,245.46,108.60000000000002,51.53,1,1,1.0
85,4,718.34,232.71,206.05999999999995,113.26000000000002,1,1,1.0
85,5,706.48,256.84,45.539999999999964,40.870000000000005,1,1,1.0
85,6,912.95,233.72,17.75,40.869999999999976,1,1,1.0
86,1,204.06,245.46,108.60000000000002,51.53,1,1,1.0
86,4,712.99,232.71,206.05999999999995,113.26000000000002,1,1,1.0
86,5,694.16,257.61,45.530000000000086,40.870000000000005,1,1,1.0
86,6,906.02,234.11,17.75,40.870000000000005,1,1,1.0
87,1,204.06,245.46,108.60000000000002,51.53,1,1,1.0
87,4,702.3,234.49,212.30000000000007,113.26999999999998,1,1,1.0
87,5,683.4,256.1,47.82000000000005,43.14999999999998,1,1,1.0
87,6,899.09,234.11,20.809999999999945,40.870000000000005,1,1,1.0
88,1,204.06,245.46,108.60000000000002,51.53,1,1,1.0
88,4,690.7,237.17,215.88,113.26000000000002,1,1,1.0
88,5,669.5,256.87,54.01999999999998,44.73000000000002,1,1,1.0
88,6,891.39,233.34,20.81000000000006,40.869999999999976,1,1,1.0
89,1,204.06,245.46,108.60000000000002,51.53,1,1,1.0
89,4,680.9,237.17,215.88,116.83000000000001,1,1,1.0
89,5,661.8,256.1,54.020000000000095,44.72999999999996,1,1,1.0
89,6,869.1,235.65,35.39999999999998,40.869999999999976,1,1,1.0
90,1,204.06,245.46,108.60000000000002,51.53,1,1,1.0
90,4,671.1,237.17,225.67999999999995,122.13000000000002,1,1,1.0
90,5,647.9,256.1,57.90999999999997,46.299999999999955,1,1,1.0
90,6,857.5,235.65,47.0,40.869999999999976,1,1,1.0
91,1,204.06,245.46,108.60000000000002,51.53,1,1,1.0
91,4,663.1,237.17,226.5,123.93000000000004,1,1,1.0
91,5,637.89,257.64,57.90999999999997,46.30000000000001,1,1,1.0
91,6,848.26,235.65,46.99000000000001,40.869999999999976,1,1,1.0
92,1,204.06,245.46,108.60000000000002,51.53,1,1,1.0
92,4,652.41,239.84,226.5,123.92999999999998,1,1,1.0
92,5,625.6,257.64,61.72000000000003,46.30000000000001,1,1,1.0
92,6,835.17,238.73,46.99000000000001,40.87000000000003,1,1,1.0
93,1,204.06,245.46,108.60000000000002,51.53,1,1,1.0
93,4,639.0,239.84,230.10000000000002,127.46000000000001,1,1,1.0
93,5,612.5,257.64,74.82000000000005,46.30000000000001,1,1,1.0
93,6,824.38,240.27,47.0,40.869999999999976,1,1,1.0
94,1,204.06,245.46,108.60000000000002,51.53,1,1,1.0
94,4,629.2,239.84,235.39999999999998,127.46000000000001,1,1,1.0
94,5,598.6,259.18,77.93999999999994,46.30000000000001,1,1,1.0
94,6,819.76,240.27,47.0,40.869999999999976,1,1,1.0
95,1,204.06,245.46,108.60000000000002,51.53,1,1,1.0
95,4,614.94,241.62,242.55999999999995,127.45999999999998,1,1,1.0
95,5,586.3,259.18,81.7700000000001,46.30000000000001,1,1,1.0
95,6,813.6,241.04,47.0,40.87000000000003,1,1,1.0
96,1,204.06,245.46,108.60000000000002,51.53,1,1,1.0
96,4,605.1,241.62,244.39999999999998,131.88,1,1,1.0
96,5,573.98,260.72,81.76999999999998,46.299999999999955,1,1,1.0
96,6,803.59,241.81,47.0,40.870000000000005,1,1,1.0
97,1,204.06,245.46,108.60000000000002,51.53,1,1,1.0
97,4,591.7,247.0,247.1099999999999,130.10000000000002,1,1,1.0
97,5,560.12,261.49,87.88,46.30000000000001,1,1,1.0
97,6,785.9,243.35,57.75,40.87000000000003,1,1,1.0
98,1,204.06,245.46,108.60000000000002,51.53,1,1,1.0
98,4,579.2,247.0,252.5,131.89999999999998,1,1,1.0
98,5,547.02,260.72,100.18000000000006,46.299999999999955,1,1,1.0
98,6,772.81,241.04,63.10000000000002,40.87000000000003,1,1,1.0
99,1,204.06,245.46,108.60000000000002,51.53,1,1,1.0
99,4,569.4,247.0,256.1,135.5,1,1,1.0
99,5,533.2,262.26,103.21999999999991,46.30000000000001,1,1,1.0
99,6,763.57,244.12,63.09999999999991,40.870000000000005,1,1,1.0
100,1,204.06,245.46,108.60000000000002,51.53,1,1,1.0
100,4,552.5,248.8,263.20000000000005,134.59999999999997,1,1,1.0
100,5,516.3,262.26,106.25,49.34000000000003,1,1,1.0
100,6,752.0,244.12,66.19000000000005,40.870000000000005,1,1,1.0
101,1,204.06,245.46,108.60000000000002,51.53,1,1,1.0
101,4,540.0,248.8,275.70000000000005,141.7,1,1,1.0
101,5,505.52,264.57,106.25,49.34000000000003,1,1,1.0
101,6,741.22,246.43,66.18999999999994,40.870000000000005,1,1,1.0
102,1,204.06,245.46,108.60000000000002,51.53,1,1,1.0
102,4,525.8,248.8,275.6,144.39999999999998,1,1,1.0
102,5,493.96,264.57,106.26000000000005,49.34000000000003,1,1,1.0
102,6,731.21,246.43,66.18999999999994,40.870000000000005,1,1,1.0
103,1,204.06,245.46,108.60000000000002,51.53,1,1,1.0
103,4,513.3,248.8,281.9000000000001,148.8,1,1,1.0
103,7,950.8,228.58,9.200000000000045,41.99999999999997,1,1,1.0
103,5,477.79,263.8,117.70999999999998,49.339999999999975,1,1,1.0
103,6,708.14,246.43,83.10000000000002,40.870000000000005,1,1,1.0
104,1,204.06,245.46,108.60000000000002,51.53,1,1,1.0
104,4,499.9,255.9,285.5,144.4,1,1,1.0
104,7,945.2,226.9,14.799999999999955,43.67999999999998,1,1,1.0
104,5,463.16,264.58,117.70999999999998,49.33000000000004,1,1,1.0
104,6,697.36,247.2,85.41999999999996,40.870000000000005,1,1,1.0
105,1,204.06,245.46,108.60000000000002,51.53,1,1,1.0
105,4,481.2,256.8,296.2,149.7,1,1,1.0
105,7,942.1,223.1,17.899999999999977,47.47999999999999,1,1,1.0
105,5,450.07,265.35,117.69999999999999,49.329999999999984,1,1,1.0
105,6,686.57,246.43,85.42999999999995,40.870000000000005,1,1,1.0
106,1,204.06,245.46,108.60000000000002,51.53,1,1,1.0
106,4,467.8,260.4,301.59999999999997,146.10000000000002,1,1,1.0
106,7,936.8,211.4,23.200000000000045,59.17999999999998,1,1,1.0
106,5,435.43,265.35,117.70999999999998,49.329999999999984,1,1,1.0
106,6,675.02,247.2,85.42000000000007,40.870000000000005,1,1,1.0
107,1,204.06,245.46,108.60000000000002,51.53,1,1,1.0
107,4,455.3,260.4,299.8,154.10000000000002,1,1,1.0
107,7,934.3,211.4,25.700000000000045,59.17999999999998,1,1,1.0
107,5,423.11,265.35,117.71000000000004,49.329999999999984,1,1,1.0
107,6,661.16,249.51,85.42000000000007,40.870000000000005,1,1,1.0
108,1,204.06,245.46,108.60000000000002,51.53,1,1,1.0
108,4,438.3,264.8,307.90000000000003,154.2,1,1,1.0
108,7,929.3,211.4,30.700000000000045,59.17999999999998,1,1,1.0
108,5,408.48,266.89,117.71000000000004,49.33000000000004,1,1,1.0
108,6,648.81,249.51,89.30000000000007,40.870000000000005,1,1,1.0
109,1,204.06,245.46,108.60000000000002,51.53,1,1,1.0
109,4,420.5,266.6,317.70000000000005,154.2,1,1,1.0
109,7,925.1,211.4,34.89999999999998,59.99999999999997,1,1,1.0
109,5,393.07,268.43,117.70999999999998,49.329999999999984,1,1,1.0
109,6,623.4,250.28,103.15999999999997,40.869999999999976,1,1,1.0
110,1,204.06,245.46,108.60000000000002,51.53,1,1,1.0
110,4,402.7,266.6,323.90000000000003,160.39999999999998,1,1,1.0
110,7,919.3,211.4,40.700000000000045,61.900000000000006,1,1,1.0
110,5,381.52,267.67,117.71000000000004,52.39999999999998,1,1,1.0
110,6,609.58,250.28,112.36000000000001,40.869999999999976,1,1,1.0
111,1,204.06,245.46,108.60000000000002,51.53,1,1,1.0
111,4,385.8,266.6,333.7,163.09999999999997,1,1,1.0
111,7,915.1,211.4,44.89999999999998,62.99999999999997,1,1,1.0
111,5,366.56,267.09,117.70999999999998,52.410000000000025,1,1,1.0
111,6,599.8,252.01,112.36000000000001,40.870000000000005,1,1,1.0
112,1,204.06,245.46,108.60000000000002,51.53,1,1,1.0
112,4,368.9,266.6,337.20000000000005,165.79999999999995,1,1,1.0
112,7,911.5,211.4,48.5,62.99999999999997,1,1,1.0
112,5,352.18,265.94,117.70999999999998,52.410000000000025,1,1,1.0
112,6,584.8,252.58,108.95000000000005,40.869999999999976,1,1,1.0
113,1,204.06,245.46,108.60000000000002,51.53,1,1,1.0
113,4,353.8,271.9,344.3,167.60000000000002,1,1,1.0
113,7,907.1,211.4,52.89999999999998,63.79999999999998,1,1,1.0
113,5,340.1,269.97,117.70999999999998,52.39999999999998,1,1,1.0
113,6,573.29,253.73,108.95000000000005,40.87000000000003,1,1,1.0
114,1,204.06,245.46,108.60000000000002,51.53,1,1,1.0
114,4,333.3,273.7,354.09999999999997,172.90000000000003,1,1,1.0
114,7,902.9,211.4,57.10000000000002,63.79999999999998,1,1,1.0
114,5,324.57,272.85,117.70999999999998,51.829999999999984,1,1,1.0
114,6,558.91,254.88,108.95000000000005,40.870000000000005,1,1,1.0
115,1,204.06,245.46,108.60000000000002,51.53,1,1,1.0
115,4,313.7,272.8,361.2,177.39999999999998,1,1,1.0
115,7,896.5,211.4,63.5,64.4,1,1,1.0
115,5,308.46,271.12,117.71000000000004,51.829999999999984,1,1,1.0
115,6,545.68,254.88,108.95000000000005,40.870000000000005,1,1,1.0
116,1,204.06,245.46,108.60000000000002,51.53,1,1,1.0
116,4,294.1,278.1,371.0,177.39999999999998,1,1,1.0
116,7,892.6,211.4,67.39999999999998,64.4,1,1,1.0
116,5,295.8,273.42,117.70999999999998,51.829999999999984,1,1,1.0
116,6,537.05,257.18,108.95000000000005,40.879999999999995,1,1,1.0
117,1,204.06,245.46,108.60000000000002,51.53,1,1,1.0
117,4,275.4,277.3,379.0,181.8,1,1,1.0
117,7,886.8,212.8,73.20000000000005,63.0,1,1,1.0
117,5,278.55,275.15,121.19999999999999,50.650000000000034,1,1,1.0
117,6,517.49,256.0,112.40999999999997,42.06,1,1,1.0
118,1,204.06,245.46,108.60000000000002,51.53,1,1,1.0
118,4,253.1,280.8,387.9,187.2,1,1,1.0
118,7,881.8,212.8,78.20000000000005,64.39999999999998,1,1,1.0
118,5,264.74,278.02,121.19999999999999,50.660000000000025,1,1,1.0
118,6,500.8,258.3,119.30000000000001,43.77999999999997,1,1,1.0
119,1,204.06,245.46,108.60000000000002,51.53,1,1,1.0
119,4,232.6,283.5,400.4,188.10000000000002,1,1,1.0
119,7,877.4,212.8,82.60000000000002,64.39999999999998,1,1,1.0
119,5,245.8,278.0,124.02999999999997,52.39999999999998,1,1,1.0
119,6,486.4,258.3,118.17000000000007,43.77999999999997,1,1,1.0
120,1,204.06,245.46,108.60000000000002,51.53,1,1,1.0
120,4,208.5,283.5,405.79999999999995,193.5,1,1,1.0
120,7,873.0,212.8,83.70000000000005,64.39999999999998,1,1,1.0
120,5,231.99,280.3,124.03999999999996,50.099999999999966,1,1,1.0
120,6,472.59,259.45,118.17000000000002,43.78000000000003,1,1,1.0
121,1,204.06,245.46,108.60000000000002,51.53,1,1,1.0
121,4,187.1,287.5,419.19999999999993,197.5,1,1,1.0
121,7,868.3,213.9,84.20000000000005,64.70000000000002,1,1,1.0
121,5,215.31,282.6,125.70999999999998,50.099999999999966,1,1,1.0
121,6,458.79,261.75,118.16000000000003,43.77999999999997,1,1,1.0
122,1,204.06,245.46,108.60000000000002,51.53,1,1,1.0
122,4,164.8,287.1,431.7,205.0,1,1,1.0
122,7,860.5,213.9,87.60000000000002,64.70000000000002,1,1,1.0
122,5,197.47,283.75,127.42999999999998,50.10000000000002,1,1,1.0
122,6,445.56,262.9,118.16000000000003,43.78000000000003,1,1,1.0
123,1,204.06,245.46,108.60000000000002,51.53,1,1,1.0
123,4,137.2,287.1,443.3,212.09999999999997,1,1,1.0
123,7,853.3,213.9,91.20000000000005,66.9,1,1,1.0
123,5,180.79,283.18,129.10999999999999,52.44,1,1,1.0
123,6,429.45,263.48,118.16000000000003,43.77999999999997,1,1,1.0
124,1,204.06,245.46,108.60000000000002,51.53,1,1,1.0
124,4,113.1,290.7,455.79999999999995,219.2,1,1,1.0
124,7,848.3,215.3,90.70000000000005,65.5,1,1,1.0
124,5,163.53,285.48,129.10999999999999,52.44999999999999,1,1,1.0
124,6,417.37,262.9,120.42999999999995,49.5,1,1,1.0
125,1,204.06,245.46,108.60000000000002,51.53,1,1,1.0
125,4,87.3,295.2,465.59999999999997,217.40000000000003,1,1,1.0
125,7,844.2,215.3,90.39999999999998,66.59999999999997,1,1,1.0
125,5,148.0,285.48,129.11,54.21999999999997,1,1,1.0
125,6,403.56,263.48,120.43,49.5,1,1,1.0
126,1,204.06,245.46,108.60000000000002,51.53,1,1,1.0
126,4,60.6,299.7,473.6,220.00000000000006,1,1,1.0
126,7,836.7,215.3,92.89999999999998,66.59999999999997,1,1,1.0
126,5,131.32,286.63,129.11,54.22000000000003,1,1,1.0
126,6,388.03,262.9,123.27000000000004,53.0,1,1,1.0
127,1,204.06,245.46,108.60000000000002,51.53,1,1,1.0
127,4,28.5,299.7,495.0,229.8,1,1,1.0
127,7,831.7,215.3,92.09999999999991,67.39999999999998,1,1,1.0
127,5,114.63,286.6,129.11,57.129999999999995,1,1,1.0
127,6,371.92,262.9,123.26999999999998,53.0,1,1,1.0
128,1,204.06,245.46,108.60000000000002,51.53,1,1,1.0
128,4,6.2,304.2,503.90000000000003,233.3,1,1,1.0
128,7,827.0,215.3,93.5,67.39999999999998,1,1,1.0
128,5,91.0,287.17,138.9,58.25,1,1,1.0
128,6,358.69,261.7,125.61000000000001,57.69999999999999,1,1,1.0
129,1,204.06,245.46,108.60000000000002,51.53,1,1,1.0
129,4,0.0,306.89,491.44,233.11,1,1,1.0
129,7,820.3,217.2,96.0,67.40000000000003,1,1,1.0
129,5,74.32,287.75,138.9,58.25,1,1,1.0
129,6,344.3,264.58,125.62,57.69999999999999,1,1,1.0
130,1,204.06,245.46,108.60000000000002,51.53,1,1,1.0
130,4,0.0,306.0,478.1,234.0,1,1,1.0
130,7,813.6,217.2,96.0,66.80000000000001,1,1,1.0
130,5,56.48,289.48,138.9,58.25,1,1,1.0
130,6,326.5,263.43,129.04000000000002,57.69999999999999,1,1,1.0
131,1,204.06,245.46,108.60000000000002,51.53,1,1,1.0
131,4,0.0,310.5,464.7,229.5,1,1,1.0
131,7,807.2,217.2,96.89999999999998,68.19999999999999,1,1,1.0
131,5,38.65,292.35,138.9,58.25,1,1,1.0
131,6,313.27,266.88,129.03000000000003,57.69999999999999,1,1,1.0
132,1,204.06,245.46,108.60000000000002,51.53,1,1,1.0
132,4,0.0,315.8,444.2,224.2,1,1,1.0
